"Designator","Val","Package","Mid X","Mid Y","Rotation","Layer"
"R813","54.9k","R_0603_1608Metric","192.500000","-172.600000","0.000000","top"
"R814","1k","R_0603_1608Metric","192.500000","-174.300000","180.000000","top"
"R815","100k","R_0603_1608Metric","189.200000","-172.600000","0.000000","top"
"R816","13k","R_0603_1608Metric","203.500000","-172.600000","180.000000","top"
"R817","16.2k","R_0603_1608Metric","206.800000","-172.600000","180.000000","top"
"R818","1k","R_0603_1608Metric","203.500000","-174.300000","0.000000","top"
"R901","10k","R_0603_1608Metric","161.100000","-149.600000","0.000000","top"
"R902","1M","R_0603_1608Metric","161.100000","-147.400000","0.000000","top"
"R903","1M","R_0603_1608Metric","146.300000","-149.600000","0.000000","top"
"U1","SSI2140","SSOP-20_3.9x8.7mm_P0.635mm","112.000000","-116.000000","0.000000","top"
"U2","SSI2140","SSOP-20_3.9x8.7mm_P0.635mm","112.000000","-170.000000","0.000000","top"
"U3","SSI2140","SSOP-20_3.9x8.7mm_P0.635mm","135.000000","-116.000000","0.000000","top"
"U4","SSI2140","SSOP-20_3.9x8.7mm_P0.635mm","135.000000","-170.000000","0.000000","top"
"U5","SSI2140","SSOP-20_3.9x8.7mm_P0.635mm","175.000000","-116.000000","0.000000","top"
"U6","SSI2140","SSOP-20_3.9x8.7mm_P0.635mm","175.000000","-170.000000","0.000000","top"
"U7","SSI2140","SSOP-20_3.9x8.7mm_P0.635mm","198.000000","-116.000000","0.000000","top"
